reviewText,summary,unixReviewTime,helpful,unhelpful,rating,label
Once again I have read this book and was not able to put it down. The author has done a great job keeping the story going. Can't wait to read the next one.,Excellent,1362700800,0,0,5,1
"I read ""Serial"" before I read ""Truck Stop"", as I suspect most people did since Serial was a free Kindle book. I sort of saw Serial coming as the second installment as I feverishly read Truck Stop. As I read Truck Stop I was locked onto my Kindle like Candi with an I was locked in stocks in the semi. What a terrific work of suspense blended with horror and cheese curds. Possibly the most attractive feature of Kilborne's prose is that its pictures are painted perfectly with just the right words. They are uniquely his and not a poor man's Stephen King like so many other horror writers I could name.Instead of rehashing the whole story from beginning to end and labelling it a review, I'll say this: I greatly enjoyed the characters, the suspense and the story. Kilborne carefully plotted and planned for this. This is a terrific story and I can't wait for the third installment.",This Little Piggy Stayed Home,1265414400,31,31,5,1
"This is a book that kept me up until 3 a.m because I was enjoying it so much.  I cracked up so many times, I lost count.  It's like Stephanie Plum becomes a demon slayer.  The characters are snarky, hilarious and yet you still get to know the person.  I totally recommend this amazing read, but make sure you are somewhere where you won't get strange looks for laughing out loud.  I'm off to read the next one.  What a delightful series!",Cracked me Up! Love it!,1347667200,0,0,5,1
Heather Killough-Walden never fails to deliver action packed books with angsty romance swirled in there. I love the way her heroines are always strong and The Heroes are always Alphas. It makes for a wonderful concoction that is sure to make your Kindle overheat!,Another hit!,1363219200,1,1,5,1
"I enjoyed the characters in this book. They were believable. Aggie gets involved in a murder investigation, much to the chagrin of her friend Tom( a policeman). It was a fun summer read. I will look for others by this author.",A clean cozy,1404691200,2,2,4,1
Really enjoyed these books.  Love to read all of Susan Mallery's books.  Liked having all three books together so that you don't have to wait for the next one to go out.  These books had all of the necessary plots to keep you wanting to read the next chapter. Hope I can find a one that continues with a story about the sister.,Great Bundle,1367884800,0,0,5,1
"I really enjoyed this book. It was exciting and I anxiously awaited the next page. The only criticism that I will make, is that I wish it had more of the science developed in it. That is just my personal preference. Again, it was a very enjoyable read.",tsunami was an adventure,1378080000,0,0,4,1
"All though a short story, this book contains everything needed for a speedy but hot romance. I would have given 5 stars if longer more detailed story, but still a definite read.",Hot read!,1356825600,0,0,4,1
"Yet Another Beautiful Story that takes an unlikeable character from ""Eye of the Beholder"" and shows how love has transformed a cad into a hero. Dave and Mary Larson are also brought back and play an important part in this story. ""His Redeeming Bride"" will have you rooting outloud for the transformed Neil Craftsman, his daughter Emily and for Sarah Donner who has never known sincere love. I can't seem to get enough of Ruth Ann Nordin's works.  She writes so simply and so beautifully that I'm hooked from her very first paragraph.  Her characters are well developed and her writing skills make you feel what they feel.  You can't help wanting to know what will happen to them. I've lost count of how many of her books I've read, but am so glad that there are more waiting and upcoming! :)",Yet Another Beautiful Story!,1284249600,8,8,5,1
"Fun book, witty characters and out of this world scenery well thought out, some laugh out loud bits and a quick pace - very enjoyable !",fun read !,1348185600,1,1,4,1
"This is probably my favorite Markhat story so far. It's got it all--danger, intrigue, romance, a great mystery and as always superb characterization. This is a great read for mystery fans, UF fans, and fantasy fans. Nice concise world building without wasting a bunch of time on excess details. Excellent little read.",Awesome adventure,1330905600,2,2,5,1
"This is the wild west at its worst- men who would do any immoral act for profit, or just for fun. At times their actions caused county-wide wars to break out during which dozens of men were killed. You'll read amazing stories in this book. There are chapters on Hickok, Plummer, Slade and Helm. The author was there at the time, and he quotes people who give first-hand accounts.",Great for any fan of westerns,1246492800,20,20,5,1
"First of all, I am a big fan of HK-W and have loved just about everything she's written. So, when I saw this novel I didn't hesitate to order it. And, as always, I loved it. She is so good at characterizations and folding the past with a distinct take in the present.",Interesting Take on A Historical Event,1389830400,0,0,4,1
I enjoyed Vol 2 as much as I did Vol 1.  The mysteries were quite interesting for having been written in the early 1900's.,Interesting,1377216000,0,0,4,1
"Excellent read, and should be required by all middle school students to read and discuss.  Even make a formal report on their take of the reading before any more video games can be used.",Ronnie A.,1377561600,0,0,4,1
"I have to give the story four stars just because the ending was so terrible.  It builds you up and drops you like a bomb and then you see the words ...... the end.......and are like, seriously?  Otherwise this story is well written and very intense and great.  There is compassion between the characters that can't be matched in many books.  It has you rooting for the main  character to over come his hurdles and obstacles, but like I said the ending is a bummer.","Great book,but ending was huge disappointment",1388534400,0,0,4,1
"I enjoyed these stories. They were short but had a good story. Just easy reading, and enjoyable. I would recommend these books to anyone. who likes Christian reading.",What did you like?,1364083200,0,0,4,1
"very good book!!! it's been awhile since i was able to read a book threw and actually not skip a page or stop reading it all together. this book is goooooood!!!!! it want let you down. it has heart,compassion,love,making love all rolled up with a little more, it just has a good story!!!! long enough to where you can get into it digest it and then finish it completely you know!!! it's so worth it loved all the characters kaya is beautiful and her lovers oh my goodness yes yes and yes!!!!",lovely!!!!!,1314144000,1,1,5,1
I loved this book from beginnning to end.  What was not to love? Hawt cowboy meets girl running from her past plus hawt steamy smex with a touch of danger all wrapped up in a novella.This book did not disappoint.,What was not to love?,1354233600,0,0,5,1
I always enjoy every book I read by Cheryl St. John this was no exception. I couldn't put it down. I can't wait to read another one of Cheryl's books.,Great book,1382140800,1,1,5,1
"This book is wonderful! Not only does it have hot scenes between the three characters, but it has real emotions too - doubt, insecurity, faith, trust and love. Richard and Taryn are best friends and occasional lovers. Richard for the most part prefers men, but is attracted to Taryn.  They have an agreement to stop being friends with benefits anytime one of them enters into a relationship. Along comes Caleb and he's not only attracted to one, but to both of them. He wants them both, and not just for one night. This story is very well written. I love the characters and the way they make their relationship work. KB does a wonderful job capturing the emotions and insecurities of each of them, and showing their strengths. This was a great read!",Hot Triad,1377475200,0,0,5,1
"I couldnt put this down, and therefore, I read a lot  I am older and a christian and dont read much others.  Tell my friends about it, and they are in to her novels also.  Jan",Christian Novel collection,1356134400,0,0,5,1
"I first read this book about 50 years ago, and I enjoyed it as much now as I did then. I couldn't have realized at that time, that I was  reading a precursor to MacGyver, Lost, Lassie, and countless other books, movies and TV shows. Jules Verne was a genius, and his writing style was absolutely delightful. Unfortunately a book worded thus today would realize only the sale of about ten copies. (I tried to imitate his style. It didn't work.)",Earned the right to be considered a classic.,1389484800,0,0,5,1
I gotta say the beginning didn't attract me as much. But once you start to read and you start to wonder about the mystery behind everything that's going on. You wonder who's the one telling on them each time they're found. For a second you think it may be Dylan since he thinks Jack killed his mother. But to me Sam was the one who did it all along. But I love the connection belle and Jack have with each other its so romantic. Overall this book is amazing! Thanks again to Heather for writing such amazing books! I will keep reading anything you write and Keep up the good work with your writing and you will make it very far!!!,Words can't explain,1336867200,1,1,5,1
"If you download only free books, don't bother. This is only a short intro to a series...but it is very good, and is an impressive sample from this author.",Only an exerpt!,1301097600,1,1,4,1
"I've read a few of her writings in this collection before, but I am thoroughly enjoying reading those again and look forward to the ones that I haven't previously read.",I am still reading it!,1389052800,0,0,5,1
Hawke and Dancer finally meet  and the sparks fly.  Very enjoyable Western.  Vaughan is well informed concerning happenings in the developing frontier.  You won't regret buying this novel.,Hawke and The Dancer,1402358400,0,0,5,1
The WesternWind Series is one of Charlee's best.  This is the third book in this series and I as usual a winner.  A definite must read!!!!,Highly Recommended - must check out this series!,1294444800,1,1,5,1
"I agree with another reviewer that this novella packs a surprising emotional punch. I really really liked Paul and Emerson, I learned a lot about them. I loved to watch how Paul realises that he finally wants to be with Emerson. I loved how he absolved the news of the issue that Emerson has (do not want to spoil) and tried to help Emerson deal with it.I was very satisfied at the end of this story and was really happy for both guys.",Loved this book,1274486400,0,0,5,1
I read a sample of this book within another book and love the small excerpt. I purchased it afterwards and I'm glad I did. I enjoyed reading the ups and downs in Milo and Mya's new relationship. :) It was the perfect mix of exotic and romance.,Love me some Milo!,1350259200,0,0,5,1
"As with the previous books, Geary manages to save the day.  The book is faithful to the premise and ends about as I expected.  It is a good read and I went through it in short order.  The only reason I gave 4 stars is that the premise is a bit overdone.  The characters are good, but I would have liked to have seen a bit more development of some of the lesser players.If you have enjoyed the series thus far, you will like this one.",The story continues,1392336000,0,0,4,1
"What a refreshing story. Written in the style of Charles Dickens with some of the same sentiments and twists of fate that he used, this tale tells of a setting about 100 years ago, when honor still meant something and love trumped all.",old school,1358726400,1,1,5,1
"Shara Azod did her thing. I was already a fan and this story just reminded me why. Just wish it was longer, maybe an epilogue 5yrs later lol.",Overboard,1392940800,0,0,4,1
I love the Lord's of the Underworld series and this was a neat short story opening to the series.  I've re-read it three times and I like it better each time.,Great Book!,1258243200,8,8,4,1
"I can't stop reading this series - i love the characters, Jacob and especially Victor, their relationship, as well as the plot. There's always a good bit of mystery going on, and some adventure, and we get to know more about Victor's past, and his voice, as usual, is something to look forward to.",Really great series!,1364342400,0,0,5,1
"I love this series!! I have read the first 4 books and it's hard to put it down. You get to know the characters, and just when you think you know what's going to happy, things change. Money well spent, can't wait to finish this set, so I can start the next.",Debbie Macomber's Cedar Cove Series,1358899200,0,0,5,1
"This was very well-written, in a romantic style.  At times, the author romanticizes war, then vilifies it.  Not that he is confused, I think that's how they related to things in that period.It still amazes me, and angers me, as a Belgian, how Germany managed to survive as a nation.  To call them brutes or barbarians and murderers is not enough.  What they perpetrated on Europe in two world wars is beyond comprehension.  After viewing the wanton, unnecessary, almost childish destruction caused by the retreating Germans, the author actually hopes that one German city will be levelled entirely, as punishment, retribution, and as a lesson to future Germans that wars of expansion in Europe are unwanted and will be avenged.  This did not happen.Author tours the French and British trenches and rear areas, giving amazing insight into the French military psyche at the time.  That part, I enjoyed the most.  People who ridicule French military prowess have no idea of what they speak, and are, certainly, no students of history.","Short, But A Great Read",1359763200,1,1,5,1
My only dislike was that the books ended to soon. Linda Lael Miller knows how to keep you interested. Love this author.,McKettricksBundle great read,1360108800,0,0,5,1
"I enjoyed reading Blind Malice, the first book in the Rachel Myers Murder Mystery series. We are introduced to Rachel at her father's funeral and within a few pages the plot starts to build nicely. As do the characters, particularly Rachel and her old family friend Isaac. We are treated to some delightful descriptions of the Appalachian Mountain locale that this story is set in and, by the end of the book, I felt that I had entered into the life of the character for a short period of time.The book is relatively short (1800 locations) and a very easy read. If I have any quibble about the book it is that perhaps the plot falls into place too nicely. There were no red herrings or detours to provide that extra element of mystery.I noticed a couple of formatting issues. The book jumped between two different font sizes in the early chapters, and in the latter chapters there were several incidences of incorrect indentation.But overall a very enjoyable murder mystery and I look forward to reading more of the series.",Series off to a good start.,1266105600,7,7,4,1
"I read this and felt the tears coming. How moving. I'm not certain if it was just me being overly emotional, but this book lead me to tear up and weep along with the stories.I've always imagined that I would be reached by loved ones and that they would send me the message that is necessary for my moment - a moment of encouragement. What a true blessing (and I don't use that b word much) for those to have received such a gift. Reading about it gives clarity, insight, and hope, so I can imagine that those who are actually touched by these events must be clearer about life and living.",Was it me...?,1391385600,0,0,5,1
Probably a good book to have around for all the sience it containsWell writen story even tho it is fiction,very interesting.,1386374400,0,0,4,1
"Something a bit different, sweet and romantic. There are a few editing errors but overall the story was really good and well written.",Touchingly romantic,1388188800,0,0,4,1
"This book was sweet, but not in an adorable sappy, love you kind of way.  This book had a meaning behind. This book described a love between a man and a woman, a brother and a sister, and the love between friends.  This book just made you feel good and when you were done made you feel like you can overcome.  I liked it!! I a must read!",Good Book!,1347148800,0,0,4,1
I loved the suspense and unpredictable story. It kept me on my toes thinking it couldn't be that easy or simple but it was. If only life were....... (laughing),Fabulous!,1384819200,1,1,5,1
"Mark Clodi really knows how to creep you out: this time try escaping from a hospital with newborns.He gives unique traits to his creatures and pits them against interesting humans. Highly entertaining, can't wait for the next one.",A good read for all zombie lovers,1357257600,0,0,5,1
"The book starts off at a good pace and only builds on it as the story progresses. One revelation after another followed by more questions and small mysteries keeps you engaged. Although the plot wont win much for originality, the characters are interesting with good interactions between them and the action is plentiful. I thoroughly enjoyed reading this book and the next in the series and find myself somewhat annoyed i cant find any info on future releases.Id recommend this book to anyone who either appreciates a simple but well put together fantasy book that only promises better things in the future.",Recommended,1309996800,4,4,4,1
"I really enjoyed this story. Ava was a great heroine and Derek was a wonderful hero. The Great Dane was the best! The story was short, sweet and I'm happy I purchased it. Will be purchasing Ms. Carmer's other story nextThe Lasting","Really Nice, and Worth It!",1275264000,14,14,5,1
"I liked it quite a bit. I did have one major issue though. She repeatedly kept bringing up how beautiful his women have been over the years making her feel insecure about her looks and the amount of time they would actually be together. He could have completely cleared her mind if he would have just told what he told the reader, that of the 2 years she has worked for him, he has not been with another woman sexually for at least a year and a half. That would have let her know that those women were just set ups by his mom and that he only wants her. Another thing was her constantly thinking that his family would not approve even though they are nothing but nice to her and include her in everything. Also, the fact that he would not just tell her how he felt. He knew she thought some of their together time was work related and just kept laughing about her questions about notes instead of just saying we are on date. It was good in general though.",I liked it....spoilers,1370908800,0,0,4,1
Not like the cutesy fairy tales that are around.  Enjoy reading some of them that I have read before and reading different ones I never heard of.,Old classic fairy tales,1378944000,0,0,4,1
"This is a great combination of humor and romance.  I actually caught myself laughing out loud, and my husband kept looking at me like I was crazy!  Loved it!",Laugh out loud funny!,1294272000,1,1,5,1
"I have printed copies framed at my home.  It is nice to have it on my Kindall reader so that I can refer to it often.Thanks,Dale",Very nice.,1362009600,0,0,5,1
"From beginning to end this book is a joy to read. Full of mystery, mayhem, and a bit of magic for good measure. Perfect flow with excellent writing and editing. Loved it!",Superb!,1378339200,0,0,5,1
"I have read a ton on WWII and the Nazi occupation of countries. There are some saying fiction because of incorrect information about the Pope helping or not helping the Jews during WWII. You can find information to document both sides of that coin in other books. Don't get so caught up on what others are saying regarding that issue. Just enjoy a really engrossing and compelling read that I find to be accurate. I rarely give 5 stars, but this is a can't put down book.","Some say is fiction, pretty darn factual if you ask me.",1347408000,1,1,5,1
"Fated was excellent! No. 6 in the series.  Loved, loved it. Loved Megan, and a slap to Shane's head wouldn't have hurt, but things worked out, so I'm a happy camper!!! On to the next book and then I start the de la Vega Cats series, I do love these shifters. Happy reading!!!",This book so rocked!!!!,1388793600,0,0,4,1
This was a great book with a great story line and I loved the scenes with all three characters! I love the changes in Clarisse and how because of Mac and Sully she becomes much stronger.,Wow...love it!,1363392000,0,0,4,1
Three really good short stories which left me with a smile on my face. Well worth the read and I look forward to reading more from this author!,Good Short Stories,1337817600,0,0,4,1
"""I fell through the hole in the sky"" I loved this line!!Enjoyed this book very much. I look forward to reading it to my grandchildren when they get a bit older. I would compare it to the Never Ending Story, Alice in Wonderland, and a Twilight Zone episode All wrapped up in one. This would really make a great movie.I will keep an eye out for more from this Author. I do not have much to critique and will leave that to the ""professionals"" but if you want an entertaining book to keep you guessing, then click the buy now button.",Fun read for a 54 year old Grandma,1257897600,0,0,5,1
"Originally posted at [...]In the Dark is a love story in its own right. The way it's told, in flashback episodes, is a very interesting experience. Conrad and Desert Rose's story is one of passion, love, and secrets. Conrad is a strong and complex character, with a history as varied as the lovers he's had. Damian and Armand have both held places in his life, but for various reasons, are now just his friends, his comrades. Desert Rose is a survivor, one step away from homeless and lost. When she realizes the only hope for her children is Conrad, she turns to him for help. Conrad gives his word to Desert Rose as she lies dying that he will protect them.I loved these glimpses into the past, with a gentler, less cynical Conrad. But Conrad can be cold and unfeeling, and that is what finally drives Desert Rose away. That, and the discovery of his true nature as vampire. As a matter of fact, we don't meet Conrad in the modern day world until late in the story. Most of what we see of him is through the flashes of the past and his time with Desert Rose. He experiences Christmas through her eyes and falls all the harder. The research into the time period brought back pleasant memories for me, a child of those times. I loved the rich detail included in this story, and in the way it was told.This is a truly romantic story, but not for everyone. But if you are willing to take the trip back and forth in time, you will find a different kind of happy ending to a story.",A truly romantic story,1269388800,9,9,5,1
Desiree Holt never disapoints when it comes to hot romance!  This is a short book but very hot hot hot.  I never get tired of reading her books.,Emerald Green,1367020800,2,2,5,1
"IT takes moxy, gumption, and a bit of thrill for black and whites to really appreciate the characters and their nuances.  Not so overly written or stuck in prose.  Humor slices the book apart in witty ways that makes me wish the characters were people I knew.  So well written that upon finishing it I just bought the next book!!",Vintage writing meets retired future PI,1330214400,1,1,5,1
I enjoy reading the Westmorelands in chronological order so buying the books as a bundle will guarantee that you read in sequence.,Great Bundle,1355961600,0,0,5,1
I found it quite enjoyable to read. I especially enjoyed the chemistry between Sasha and Vadim. I hope to see them in some future work. Look forward to reading more move l s by Stormy Glenn.,Hmmmm,1368144000,0,0,5,1
I love to read Elizabeth Lennox's books and this one was just as great as the other books she has written.,Proposal To Love,1360195200,0,0,5,1
"The Leather Cover is inexpensive and does a great job of protecting the display.  However, I don't think it is leather.  It appears to be simulated leather.",Protect Your Kindle,1395619200,0,0,4,1
"I got this book free. And I must say, this is a very good book! It'll show you that you have no friends when you're in a tough situation.This is a MUST read!!! I have no expectations while reading in, but I soon found out what a great book this is....You should really one click cause you won't be disappointed.",Excellent read,1373500800,0,0,5,1
Well written mystery with  great background character building. I am ready for another mystery for Henry to solve. I recommend this series.,I really enjoyed this book.,1369785600,0,0,5,1
this was a good read.  I will even go so far as to say I will read it again when some time down the road. I will also seek out other books by this author.,good,1331769600,0,0,4,1
"First of all, this is not a short story collection, it is a single short story by Lydia Peelle, a sample from an anthology.  If this one story is any indication, then I want to get the entire anthology because Peelle is an artful short story writer.In This is Not a Love Story, she follows the story of a young woman, right out of college and full of pretensions and dreams, beguiled by the South, through a summer that challenges her illusions and tests those dreams.  Although it is a short read, the author draws her characters fully, and you feel that you understand them very well in their struggle to cope with their relationship and their uncertain directions in life.  I found it ironic that the one thing the woman wanted so badly to excel in, her lover could do better than she without even trying hard, and yet, he didn't care enough to try, nor see what this did to her soul.",One of those perfect short stories,1325289600,1,1,5,1
"This was a great book.  I highly recommend it.  The characters were well developed, the plot was lovely and the flow was nice.",Perception isn't always reality,1382313600,0,0,4,1
"This is the first book I've read by this author, but it won't be the last.  The story was well written with plently of back story and developed characters.  I love that the pace of the romance was built up nicely and the characters didn't all jump into bed together after only 3 pages.  The story was also fairly long, so you don't feel cheated :)","Good story, hot romance",1274140800,3,3,5,1
"Very much a change of pace for me. Enjoyed the eclectic nature of the tales. Have recently visited New Orleans and this helped me to understand some of what I saw and experienced there. It is a truly unique city ,these tales represent it well.",Unusual tales,1341705600,3,3,4,1
As always I love F. Paul Wilson and this was a page turner like all his other's.  I've read the Repairman Jack series and am now working on his other stories.  Love everything!!,Excellent,1332374400,2,2,5,1
"This book was fun to read. If you like military sci fi you won't go wrong. What I really liked about the book is the ""find"". I don't want to spoil it for other readers so I won't say any more. I only wish the book was longer and had a lot more story and background for this find. The core is there for this book to be great!  Maybe we could see a prequel?",Has an Awsome core story,1317513600,0,0,4,1
"Good horror stories are hard to write.  They come in many shapes and forms.  They may not be what you might expect.  When it comes to Spinetinglers, we are talking excellent.  Enjoy the stories in this volume.  They are that good.  As a writer I am very impressed.Demon's Daughter: The Full Circle of Trouble",Damned good!,1299974400,2,2,5,1
Well written. An enjoyable read. Had trouble putting the book down. Suspense from start to finish. A great book not to be missed. Recommended.,Action from Start to finish.,1360800000,1,1,5,1
...very political. I love that and didn't expect it.,I love that and didn't expect it,1404000000,0,0,4,1
"Discovering oneself to bring about higher change can be frightening and difficult.  Bradford turns this into a fun event of realization.  Could you dare to make yourself a better person, to be a better person to yourself and to others in ways you have yet to discover.  Put these steps into action and find out what's lying beneath the layers of the onion.",Discovering oneself,1375401600,1,1,5,1
"Vaughan knows how to write novels that are fast moving and hard to put down.  If you enjoy Westerns,  give his novels a try.",Post Civil War Killers,1402185600,1,1,5,1
"Fast paced and a `good read' - I enjoyed the story, and tension was built as it reached its climax. I'll be looking for this author's next work.",Held my attention,1368921600,0,0,4,1
Gave me a lot of good tips.  I'll be using some of these tips when I start writing my query letters in hopes of landing a agent for my own writings.,Informational,1384905600,0,0,4,1
"Really excellent for Family Home Evenings, Seminary classes, etc. or just to listen to. Since they have music and words they are nice to sing along with. Often children are self conscious about singing without accompaniment.",Great,1381881600,0,0,5,1
"I downloaded the Baltimore Catechism to do some research for a book I'm writing and for the memories of St. Mary's in Rockford, IL that I associate with it. It fully met both of those expectations.I will add that I never recieved five stars from any of the nuns for any reason.",The Basics,1365206400,0,0,5,1
"This is the first M.H. Sargent book I have read and I wasn't disappointed.  The story is set in Iraq where terrorists are threatening a major event ""Seven Days from Sunday"" and revolves around CIA operatives trying to discover the ""when and where"" of the threat.  Both Iraq and American characters are believable and interesting. All in all a very good read.",Good storyline - worth reading,1352419200,1,1,4,1
The story unfortunately lacked depth.Savannah was forced no matter how you look at it.It could have been better.,Only 4 stars because I am a sucker for BDSM,1360972800,0,0,4,1
"Many opinions in the reviews people have written for this series over the 4 books.  Some love it, some hate it.  It was too much for some and some were perfectly satisfied.  I personally loved  this series and Lora Leigh is one of my very favorite authors.  For me this series was different for sure, but I found it to be engaging, emotionally intense and very hot.  The brothers sharing was not something most would understand, but Lora did her best to explain the August brothers reasons for what they did.  It's not that that made it ok, it did, however, explain why THEY did it from their perspective.  This last book in the series totally brings everything to completion and the brothers and their wives each find themselves and I felt fully satisfied with the results.  Thoroughly enjoyed it!!!",Great rap up to the series,1351987200,0,0,5,1
I loved all of the characters in this book.  They were truly very likable people.  I loved the overall storyline.  The paranormal aspect was great.  I always reread the books that I really enjoy.,Took me far away.,1399766400,0,0,5,1
"I've never ready anything by this author before. I actually enjoyed this book even though it was really short. I must say, I did not really understand why the main character was so concerned with what everyone in the town would think about her dating the doctor. After all, she was an adult. Never the less, this was a good, quick read. The cover is what drew me in; it's cute!Panzina's Passion",The Bear On The Cover Made Me Buy It,1306627200,1,1,4,1
"A love affair between a Greek and a Titan.  What fun!  Must say I had never gotten in to the whole prison fantasy thing before, but this story could change my mind. Cute and short.",prison fantasy,1339113600,0,0,4,1
"3 stars good book, easy read,love the setting the story, this native American aspect.  I will read more of this author.",Heart of the wild,1365292800,0,0,5,1
"I love vampire stores, but I find that sometimes they are just copies of Twilight or Vampire Academy, etc.  This one had a different twist in the turning of vampires that I thought was very creative.  It was better than I thought it would be and I actually read it over 2 days - and it was free!  Looking for the sequel for Kindle - Blood Hunt.",Different twist!,1306022400,0,0,4,1
"I liked the book, but I ended up skipping a bit just because it got dull at parts. I don't think I missed anything for doing so either.That said, its a good read. I would have this one on my bookshelf.","Decent, a little slow at times.",1368576000,0,0,4,1
"This was a 99 cent Kindle book. It sounded interesting and got good reviews so I thought what can I lose for 99 cents. I lost nothing but found a very good new author. The setting is in Iraq where a Sunni terrorist beheads an American civilian on TV and threatens a major incident ""seven days from Sunday."" The story obviously revolves around an effort to prevent this, but also around an Iraqi pharmacist and his fiancee, half-sister of the terrorist, who are drawn into the situation against their will. The story is well written, face paced, and never boring. As with many of the 99 cent Kindle books, there are some problems with spelling and grammar but not enough to distract from the story. There were also areas that I thought were probably implausible with the Iraqi culture, but I am no expert. Perhaps if I were, I would have rated it lower because I do like basic accuracy, even in fiction. Nevertheless, I thoroughly enjoyed this book and will definitely be reading more of Sargent's work.",99 cents well spent,1275696000,11,11,4,1
"This book is beyond hot.  If you like your romances on the steamy side, this is the book for you!  By steamy, I mean scalding hot. However, it should be noted that in addition to the heat, this book also has an incredibly satisfying love story.","Hot, Hot, Hot!",1260403200,2,2,5,1
Brenda Novak has once again made me enjoy a book.  The story is about the strength women have and the power to overcome even the most unimaginable obstacles and still come out happy.,Loved it,1370390400,2,2,5,1
I love these books!  They are very different from anything else I have ever read. I will be moving on to the next book in the series.,GREAT series!,1367884800,1,1,5,1
A great way to start at the beginning and read all the Westmoreland family love stories. Great steamy romances. Great relaxation read.,Great series.,1375747200,0,0,5,1
"The allure of acting the independent working girl in London has faded quickly for Monica Trant, whose family was once quite wealthy.  A pretty dismal typist, she is sure she is about to be sacked when she is called to office of William Waters, the head of the Near Oriental Shipping Agency.  Instead, Mr. Waters offers Monica a proposal (literally):  pretend to be his fiancee for one year in exchange for five hundred pounds.  With a roommate who has broken her leg and lost her job as a ""mannequin"" and a brother who has wired for one hundred pounds or otherwise face some ethical charges in South Africa, Monica feels there really is no other choice but to take the offer of Still Waters (mockingly named thus by his typists), despite her resentment of the machine-like man and his offer.  And so begins what becomes a fairly contentious and awkward engagement.Comedy abounds in ""His Official Engagement,"" as does romance.  When Monica drops her meek employee attitude and starts torturing ""Billy"" for not only putting her a position that may have lost her an actual fiancee, but also for the aggravation he caused her as his employee, a battle of wills begins between the two.  But as Monica meets his Billy's lovely family and sees him an entirely new context, she begins to realize that Still Waters is an entirely different man than she thought, while the readers can infer how desperately Still Waters wants her to like him or at a minimum, to stop making things so darn difficult!I massively enjoyed this book.  It was like watching an old, glamorous film filled with witty dialogue between the female and male leads with lots of fun settings:  lunches at the Savoy, a Wales beach vacation, and a dingy and bohemian ladies apartment.  The narrative was fun as well.  Monica isn't an entirely trustworthy narrator; as she does her utmost to impress upon the reader that she isn't the type to fall in love, we see how desperately she strives to keep herself together as she begins to lose her heart to Still Waters.  I have to subsequently disagree with the other reviewer's comments about Monica's behavior:  for a poor young woman, she really is put in an odd position with the engagement and she really has no way of knowing whether Billy seriously cares for her or not.  His kisses offend her not because she is a prude (though that's how she plays it), but because she doesn't think they mean anything to him and she doesn't even know his motivations for the engagement.  But more importantly, if you hated your boss and you now have an opportunity to harass him a little, why wouldn't you????  I really adored ""Still Waters,"" as well and loved how easily Monica (who becomes Nancy mid-way in the novel due to Still Water's bungling of affairs) gets under his skin.  The two of them really do have some immature, but funny interactions because they quite simply can't figure out where they stand with one another and Monica is really hesitant to let down her defenses.  The secondary characters, from Billy's uncle and younger sister to Monica's obtuse roommate, are also pretty comical.I really cannot recommend this story more.  It feels both old-fashioned and modern at the same time and the narrative and dialogue were just so utterly satisfying.  I guarantee you that there are a couple of lines in His Official Fiancee that you will wish that you got to drop in real life!",Almost like watching a great 1930's film,1391385600,0,0,5,1
"I love Antonia's misadventures and daring behavior and I'm looking forward for her brother's series especially Sal and Michael , its sad that Sophia have to die early in the story as well as their parents",a daring vixen,1391731200,0,0,5,1
I'm proud to say that this book has indeed given me things to think about and help me with a course of action. Thank you.,Good tips,1403827200,0,0,4,1
"I love Kallysten's stories and this one did not dissappoint. Everything was on point, cannot wait to read the rest of the series.",Another Awesome Book by Kallysten.,1388534400,0,0,5,1
"For a short story, it kept me turning the pages. I enjoyed the dynamic between the two main characters. Enjoyed the read.",Entertaining short read..,1320192000,0,0,4,1
here again as before bought the first then the second and third so I have enjoyed this light reading a good story some very inventive new characters and worth keeping going,last of the three,1375574400,0,0,4,1
"I really enjoyed Ashes. It was a damn good read full of some clever little ghost stories. As with any collection there were stories I really liked and some I could do without. Luckily most of these I liked. I found 'She Climbs a Winding Stair' to probably be my favorite, and I really dug the real estate story (can't recall the title) quite a bit as well. I also dug the afterword quite a bit. I kind of feel like I can relate to where Scott was when he was writing these stories. I'll def be picking up more from Nicholson.",A damn good read.,1309392000,1,1,5,1
"Have read all three of Ms O'Leary's books and liked them all but this one is my favorite. Good read, stayed up all night finishing it. Thanks susanne","Loved it, loved it, loved it!!",1271808000,5,5,5,1
"second wind, a midsummer's night steam.  was written very well, i did enjoy your book, please continue to write, thank you",second wind,1383004800,0,0,5,1
